nr_empenho;nr_liquidac;dia;mes;ano;valor;operacao;historico;existe_contrato;nr_contrato_tce;nr_contrato;ano_contrato;existe_nf;nr_nf;serie_nf;tipo_contrato
0201900003806;00000000000000005235;10;7;2019;2.186,00;000000000000000000000000000000;"GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR PARA MERENDA ESCOLAR CONF CONTRATO No 011/2019   PROCESSO 05/2019  EDITAL CHAMADA PUBLICA 01/2019 DISPENSA 01/2019  NE TRANSPOSTA DA NE 778 PARA AJUSTE DE VINCULO";S;11;"14                  ";2019;S;729732;195;C
0201900003807;00000000000000005236;10;7;2019;1.073,50;000000000000000000000000000000;"GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR PARA MERENDA ESCOLAR CONF CONTRATO No 04/19  PROCESSO 05/19 EDITAL DE CHAMADA PUBLICA 01/19 DISPENSA 01/19  NE TRANSPOSTA DA NE 775 AJUSTE DE VINCULO";S;4;"7                   ";2019;S;326642;191;C
0201900003808;00000000000000005237;10;7;2019;501,50;000000000000000000000000000000;"GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR PARA MERENDA ESCOLAR CONF CONTRATO No 04/19  PROCESSO 05/19 EDITAL DE CHAMADA PUBLICA 01/19 DISPENSA 01/19  NE TRANSPOSTA DA NE 775 AJUSTE DE VINCULO.";S;4;"7                   ";2019;S;326642;191;C
0201900003809;00000000000000005238;10;7;2019;357,50;000000000000000000000000000000;"GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR PARA MERENDA ESCOLAR CONF CONTRATO No 09/19  PROCESSO 05/19 EDITAL DE CHAMADA PUBLICA 01/19 DISPENSA 01/19  NE TRANSPOSTA DA NE 762 AJUSTE DE VINCULO.";S;9;"12                  ";2019;S;282072;192;C
0201900002889;00000000000000005239;10;7;2019;696,50;000000000000000000000000000000;"DIARIAS PARA VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS DA REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2019 CONF RD 194 EM ANEXO.";X;0;"                    ";0;X;0;"   ";X
0201900002931;00000000000000005240;11;7;2019;2.994,50;000000000000000000000000000000;"MATERIAIS PARA MANUTENCAO DA PARTE ELETRICA DAS MAQUINAS E EQUIPAMENTOS DA SECR. DE OBRAS CONF RD 460 EM ANEXO.  PROCESS O No 68/19 EDITAL No 37/19 PREGAO No 34/19 SRP 24/19";N;0;"                    ";0;S;25072538;890;X
0201900003766;00000000000000005241;11;7;2019;1.500,00;000000000000000000000000000000;"01 TAXA DE INSCRICAO PARA O CONSULTOR JURIDICO MARCOS SPENGLER PARTICIPAR DO SEMINARIO REGIONAL DE GESTAO PUBLICA MUNICIPAL, QUE ACONTECERA NO DIA 12.07.19 EM SANTA ROSA. CONF RD 16 EM ANEXO.";N;0;"                    ";0;X;0;"   ";X
0201900003817;00000000000000005242;11;7;2019;209,00;000000000000000000000000000000;"1/4 DE DIARIA A CAMPINAS DAS MISSOES NO DIA 11.07.19 PARA ACOMPANHAR PACIENTE PARA  INTERNACAO. CONF SD 641 EM ANEXO.";X;0;"                    ";0;X;0;"   ";X
0201900000153;00000000000000005243;12;7;2019;209,00;000000000000000000000000000000;"DIARIAS PARA VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS DA REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2019 CONF RD 03 EM ANEXO NE 148.";X;0;"                    ";0;X;0;"   ";X
0201900002932;00000000000000005244;12;7;2019;4.840,50;000000000000000000000000000000;"MAO DE OBRA PARA CONSERTO DA PARTE ELETRICA DAS MAQUINAS E EQUIPAMENTOS DA SECR. DE OBRAS CONF RD 461 EM ANEXO.  PROCESS O No 68/19 EDITAL No 37/19 PREGAO No 34/19 SRP 24/19";N;0;"                    ";0;S;9;"1  ";X
0201900002567;00000000000000005245;12;7;2019;1.400,00;000000000000000000000000000000;"CAMISETAS PARA OS SERVIDORES DA SECR. DE SAUDE PARA USO NAS CAMPANHAS DE SAUDE CONF RD 409 EM ANEXO.  PROCESSO No 65/19 EDITAL No 35/19 PREGAO N o 33/19 SRP No 23/19";N;0;"                    ";0;S;24825850;890;X
0201900003070;00000000000000005246;12;7;2019;1.464,00;000000000000000000000000000000;"MATERIAL PARA CONSTRUCAO DE ABRIGO AO GERADOR DE ENERGIA DO PRONTO ATENDIMENTO CONF RD 247 EM ANEXO NE 3068.";N;0;"                    ";0;S;177;"1  ";X
0201900000923;00000000000000005247;12;7;2019;291,50;000000000000000000000000000000;"MAO DE OBRA PARA CONSERTO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE DA SAUDE CONF RD 199 EM ANEXO.  PROCESSO 06/19 EDITAL 04/19 PREGAO 04/19 SRP 03/19";N;0;"                    ";0;S;71;"1  ";X
0201900000923;00000000000000005248;12;7;2019;583,00;000000000000000000000000000000;"MAO DE OBRA PARA CONSERTO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE DA SAUDE CONF RD 199 EM ANEXO.  PROCESSO 06/19 EDITAL 04/19 PREGAO 04/19 SRP 03/19";N;0;"                    ";0;S;72;"1  ";X
0201900000923;00000000000000005249;12;7;2019;291,50;000000000000000000000000000000;"MAO DE OBRA PARA CONSERTO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE DA SAUDE CONF RD 199 EM ANEXO.  PROCESSO 06/19 EDITAL 04/19 PREGAO 04/19 SRP 03/19";N;0;"                    ";0;S;73;"1  ";X
0201900000922;00000000000000005250;12;7;2019;730,00;000000000000000000000000000000;"MATERIAL PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE DA SAUDE CONF RD 198 EM ANEXO.  PROCESSO 06/19 EDITAL 04/19 PREGAO 04/19 SRP 03/19";N;0;"                    ";0;S;24046124;890;X
0201900000922;00000000000000005251;12;7;2019;890,00;000000000000000000000000000000;"MATERIAL PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE DA SAUDE CONF RD 198 EM ANEXO.  PROCESSO 06/19 EDITAL 04/19 PREGAO 04/19 SRP 03/19";N;0;"                    ";0;S;25046086;890;X
0201900000922;00000000000000005252;12;7;2019;270,00;000000000000000000000000000000;"MATERIAL PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE DA SAUDE CONF RD 198 EM ANEXO.  PROCESSO 06/19 EDITAL 04/19 PREGAO 04/19 SRP 03/19";N;0;"                    ";0;S;25046108;890;X
0201900003216;00000000000000005253;12;7;2019;600,00;000000000000000000000000000000;"01 UN. VASO SANITARIO PARA SUBSTITUICAO NO BANHEIRO DO PRONTO ATENDIMENTO CONF RD 270 EM ANEXO.  NE 3216 = R$ 120,00  NE 3217 = R$  40,00";N;0;"                    ";0;S;176;"1  ";X
0201900003295;00000000000000005254;12;7;2019;12.500,00;000000000000000000000000000000;"IMPLANTACAO DO SISTEMA DE PRONTUARIO ELETRONICO - PEC E SUS CONF CONTRATO No 111/18, TERMO ADITIVO 001/19 E PEDIDO 263 EM ANEXO.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18";S;111;"142                 ";2018;S;39367;"1  ";C
0201900003264;00000000000000005255;12;7;2019;11.075,00;000000000000000000000000000000;"MATERIAIS PARA MANUTENCAO DO TRATOR No 99 EM CONCESSIONARIA AUTORIZADA EM FUNCAO DA GARANTIA CONF RD 48 EM ANEXO.";N;0;"                    ";0;S;89648;"1  ";X
0201900003648;00000000000000005256;12;7;2019;2.625,00;000000000000000000000000000000;"MATERIAIS PARA MANUTENCAO DA REDE DE ABASTECIMENTO DE AGUA RURAL DO MUNICIPIO CONF RD 577 EM ANEXO.  PROCESSO No 02/19 EDITAL No 02/19 PREGAO No 02/19 SRP No 01/19";N;0;"                    ";0;S;2390;"1  ";X
0201900003647;00000000000000005257;12;7;2019;600,00;000000000000000000000000000000;"MATERIAIS PARA MANUTENCAO DA REDE DE ABASTECIMENTO DE AGUA RURAL DO MUNICIPIO CONF RD 578 EM ANEXO.  PROCESSO No 02/19 EDITAL No 02/19 PREGAO No 02/19 SRP No 01/19";N;0;"                    ";0;S;3276;"1  ";X
0201900003646;00000000000000005258;12;7;2019;536,50;000000000000000000000000000000;"MATERIAIS PARA MANUTENCAO DA REDE DE ABASTECIMENTO DE AGUA RURAL DO MUNICIPIO CONF RD 579 EM ANEXO.  PROCESSO No 02/19 EDITAL No 02/19 PREGAO No 02/19 SRP No 01/19";N;0;"                    ";0;S;4221;"1  ";X
0201900003116;00000000000000005259;12;7;2019;3.372,50;000000000000000000000000000000;"LAVAGENS DOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR DO MUNICIPIO CONF RD 492 EM ANEXO. PROCESSO 03/19 EDITAL 03/19 PREGAO 03/19 SRP 02/19";N;0;"                    ";0;S;45;"1  ";X
0201900003546;00000000000000005260;12;7;2019;1.250,00;000000000000000000000000000000;"CURSO ESPECIALIZADO PARA CONDUTORES DE VEICULOS DE TRANSPORTE ESCOLAR PARA O SERVIDOR LUIZ CARLOS RUCKHABER NOS DIAS 09 A 13.07.19 EM IJUI CONF RD 166 EM ANEXO.";N;0;"                    ";0;S;967;"0  ";X
0201900002991;00000000000000005261;12;7;2019;535,00;000000000000000000000000000000;"MATERIAL PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR CONF RD 473 EM ANEXO.  PROCESSO No 06/19 EDITAL No 04/19 PREGAO PRESENCIAL No 04/19 SRP No 03/19";N;0;"                    ";0;S;25046060;890;X
0201900002991;00000000000000005262;12;7;2019;940,00;000000000000000000000000000000;"MATERIAL PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR CONF RD 473 EM ANEXO.  PROCESSO No 06/19 EDITAL No 04/19 PREGAO PRESENCIAL No 04/19 SRP No 03/19";N;0;"                    ";0;S;25046041;890;X
0201900001478;00000000000000005263;12;7;2019;298,00;000000000000000000000000000000;"MAO DE OBRA PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR CONF RD 278 EM ANEXO.  PROCESSO No 06/19 EDITAL No 04/19 PREGAO PRESENCIAL No 04/19 SRP No 03/19";N;0;"                    ";0;S;74;"1  ";X
0201900001478;00000000000000005264;12;7;2019;596,00;000000000000000000000000000000;"MAO DE OBRA PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR CONF RD 278 EM ANEXO.  PROCESSO No 06/19 EDITAL No 04/19 PREGAO PRESENCIAL No 04/19 SRP No 03/19";N;0;"                    ";0;S;76;"01 ";X
0201900001478;00000000000000005265;12;7;2019;298,00;000000000000000000000000000000;"MAO DE OBRA PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR CONF RD 278 EM ANEXO.  PROCESSO No 06/19 EDITAL No 04/19 PREGAO PRESENCIAL No 04/19 SRP No 03/19";N;0;"                    ";0;S;75;"1  ";X
0201900001478;00000000000000005266;12;7;2019;298,00;000000000000000000000000000000;"MAO DE OBRA PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR CONF RD 278 EM ANEXO.  PROCESSO No 06/19 EDITAL No 04/19 PREGAO PRESENCIAL No 04/19 SRP No 03/19";N;0;"                    ";0;S;77;"01 ";X
0201900003731;00000000000000005267;12;7;2019;871,50;000000000000000000000000000000;"MAO DE OBRA PARA CHAPEAMENTO, PINTURA, SERVICO DE VEDACAO, TROCA DE PECAS NOS VEICULOS DA FROTA  DO TRANSPORTE ESCOLAR. CONF RD 628 EM ANEXO.  PROCESSO No 49/2019 EDITAL 25/2019 PREGAO 23/2019 SRP No 14/2019";N;0;"                    ";0;S;5;"1  ";X
0201900003731;00000000000000005268;12;7;2019;581,00;000000000000000000000000000000;"MAO DE OBRA PARA CHAPEAMENTO, PINTURA, SERVICO DE VEDACAO, TROCA DE PECAS NOS VEICULOS DA FROTA  DO TRANSPORTE ESCOLAR. CONF RD 628 EM ANEXO.  PROCESSO No 49/2019 EDITAL 25/2019 PREGAO 23/2019 SRP No 14/2019";N;0;"                    ";0;S;6;"01 ";X
0201900003731;00000000000000005269;12;7;2019;4.069,00;000000000000000000000000000000;"MAO DE OBRA PARA CHAPEAMENTO, PINTURA, SERVICO DE VEDACAO, TROCA DE PECAS NOS VEICULOS DA FROTA  DO TRANSPORTE ESCOLAR. CONF RD 628 EM ANEXO.  PROCESSO No 49/2019 EDITAL 25/2019 PREGAO 23/2019 SRP No 14/2019";N;0;"                    ";0;S;4;"1  ";X
0201900003731;00000000000000005270;12;7;2019;3.197,00;000000000000000000000000000000;"MAO DE OBRA PARA CHAPEAMENTO, PINTURA, SERVICO DE VEDACAO, TROCA DE PECAS NOS VEICULOS DA FROTA  DO TRANSPORTE ESCOLAR. CONF RD 628 EM ANEXO.  PROCESSO No 49/2019 EDITAL 25/2019 PREGAO 23/2019 SRP No 14/2019";N;0;"                    ";0;S;3;"1  ";X
0201900003296;00000000000000005271;12;7;2019;2.150,00;000000000000000000000000000000;"LOCACAO DE SISTEMA DE INFORMATICA PARA O ANO DE 2019. SISTEMA SISTEMA PRONTUARIO ELETRONICO - PEC E SUS CONF CONTRATO  No  111/2018, TERMO ADITIVO No 001/19 E RD 263 EM ANEXO NE 3295.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18  VALOR MENSAL = R$ 430,00  1,5% NA LIQUIDACAO";S;111;"142                 ";2018;S;39233;"1  ";C
0201900002894;00000000000000005272;12;7;2019;1.800,00;000000000000000000000000000000;"LOCACAO DE SISTEMA DE INFORMATICA PARA O ANO DE 2019. SISTEMA SISTEMA SALUTAR CONF CONTRATO No 111/2018 E TERMO ADITIVO No 001/19 EM ANEXO NE 2893.  PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 590,00  1,5% NA LIQUIDACAO";S;111;"142                 ";2018;S;39233;"1  ";C
0201900002895;00000000000000005273;12;7;2019;1.150,00;000000000000000000000000000000;"LOCACAO DE SISTEMA DE INFORMATICA PARA O ANO DE 2019. SISTEMA SISTEMA SALUTAR CONF CONTRATO No 111/2018 E TERMO ADITIVO No 001/19 EM ANEXO NE 2893.  PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 590,00  1,5% NA LIQUIDACAO";S;111;"142                 ";2018;S;39233;"1  ";C
0201900001415;00000000000000005274;12;7;2019;2.250,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2018 SISTEMAS: SALUTAR CONTROLE    FARMACIA CONF CONTRATO No  111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18  VALOR MENSAL = R$ 450,00  IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 147";S;111;"142                 ";2018;S;39233;"1  ";C
0201900001414;00000000000000005275;12;7;2019;3.250,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: FROTAS E CONTROLE DE    ALMOXARIFADO CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 650,00   IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 146";S;111;"142                 ";2018;S;39233;"1  ";C
0201900001413;00000000000000005276;12;7;2019;3.000,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: EDUCAR CONF CONTRATO No 111/2018.  PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 600,00  IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 145";S;111;"142                 ";2018;S;39233;"1  ";C
0201900001412;00000000000000005277;12;7;2019;3.000,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: PORTAL DA TRANSPARENCIA E SITE OFICIAL CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18  VALOR MENSAL = R$ 600,00   IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 144";S;111;"142                 ";2018;S;39233;"1  ";C
0201900001411;00000000000000005278;12;7;2019;8.900,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: FOLHA DE PAGAMENTO,    PROTOCOLO, PATRIMONIO, DIARIAS E PORTAL DO SERVIDOR CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18  VALOR MENSAL = R$ 1.780,00  IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 143.";S;111;"142                 ";2018;S;39233;"1  ";C
0201900001410;00000000000000005279;12;7;2019;22.900,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: CONTABILIDADE E ORCAMENTO, TESOURARIA, LDO, PPA, TRIBUTACAO, COMPRAS E LICITACAO, CONVENIOS E CONTRATOS, SIOPS/SIOPE, ISSQN E NF ELETRONICA CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18  VALOR MENSAL = R$ 4.580,00  IRRF 1,5% NA LIQUIDACAO  NE COMPLEMENTAR A NE 142";S;111;"142                 ";2018;S;39233;"1  ";C
0201900004315;00000000000000006421;19;8;2019;16.300,00;000000000000000000000000000000;"SEGURO PARA OS VEICULOS VOYAGE CONF CONTRATO No 125/2018 E ADITIVO 001/19 EM ANEXO.  PROCESSO 163/18 EDITAL 84/18 PREGAO 75/18";S;125;"157                 ";2018;N;0;"   ";C
0201900004316;00000000000000006422;19;8;2019;8.000,00;000000000000000000000000000000;"SEGURO PARA O VEICULO SIENA PLACA IYB 5464 CONF CONTRATO No 125/2018 E ADITIVO 001/19 EM ANEXO NE 4315.  PROCESSO 163/18 EDITAL 84/18 PREGAO 75/18";S;125;"157                 ";2018;N;0;"   ";C
0201900004386;00000000000000006423;19;8;2019;27.000,00;000000000000000000000000000000;"FRALDAS GERIATRICAS TAM. GG A PACIENTES ATENDIDOS PELA REDE BASICA DE SAUDE CONF RD 737 EM ANEXO.   PROCESSO 195/18 EDITAL 98/18 PREGAO 88/18 REGISTRO DE PRECOS 20/18";N;0;"                    ";0;S;823;"1  ";X
0201900003778;00000000000000005280;12;7;2019;1.475,00;000000000000000000000000000000;"AQUISICAO DE CINCO CAMISETAS DE TIME GREMIO/INTER PARA PREMI ACAO DOS VENCEDORES NO ""CONCURSO EDUCACAO FISCAL VIDEO"", COM A CRIACAO DE VIDEOS EDUCATIVOS SOBRE O TEMA ""EDUCACAO FISCAL"" NA E. M. P. GETULIO VARGAS. CONF OC 634 EM ANEXO.";N;0;"                    ";0;S;24;"1  ";X
0201900002042;00000000000000005281;12;7;2019;209,00;000000000000000000000000000000;"DIARIAS PARA VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS DA REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2019 CONF RD 174 EM ANEXO.  NE COMPLEMENTAR A NE 149.";X;0;"                    ";0;X;0;"   ";X
0201900002889;00000000000000005282;12;7;2019;1.393,00;000000000000000000000000000000;"DIARIAS PARA VIAGENS REALIZADAS PARA TRANSPORTE DE PACIENTES ENCAMINHADOS PELA SECR. DE SAUDE PARA CONSULTAS E EXAMES EM DIVERSAS ESPECIALIDADES NOS MUNICIPIOS DA REGIAO E CAPITAL E FORA DO ESTADO NO EXERCICIO 2019 CONF RD 194 EM ANEXO.";X;0;"                    ";0;X;0;"   ";X
0201900003823;00000000000000005283;15;7;2019;250,00;000000000000000000000000000000;"RESSARCIMENTO DE DESPESAS COM DESLOCAMENTO A SANTA ROSA NO DIA 12.07.19 PARA PARTICIPAR DO SEMINARIO REGIONAL DE GESTAO PUBLICA MUNICIPAL. CONF RD 67 EM ANEXO.";N;0;"                    ";0;S;21184;"1  ";X
0201900003239;00000000000000005284;15;7;2019;45.225,00;000000000000000000000000000000;"MATERIAIS PARA REFORMA DAS SALAS DE AULAS DA E.M.E.F. PRESIDENTE GETULIO VARGAS CONF RD 534 EM ANEXO.  PROCESSO No 83/19 EDITAL No 47/19 PREGAO No 44/19";N;0;"                    ";0;S;3291;"1  ";X
0201900003754;00000000000000005285;15;7;2019;2.500,00;000000000000000000000000000000;"PECAS PARA MANUTENCAO DA PARTE ELETRICA DOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR. CONF OC 631 EM ANEXO.  PROCESSO No 06/2019, EDITA L No 04/2019, PREGAO No 04/2019 SRP No 03/2019.";N;0;"                    ";0;S;907;"2  ";X
0201900003261;00000000000000005286;15;7;2019;1.340,00;000000000000000000000000000000;"EQUIPAMENTOS DE PROTECAO INDIVIDUAL - EPIs PARA OS SERVIDORES DO SETOR DE VIGILANCIA AMBIENTAL CONF 556 EM ANEXO.  PROCESSO No 99/19 DISPENSA 39/19";N;0;"                    ";0;S;25011559;890;X
0201900003260;00000000000000005287;15;7;2019;2.650,00;000000000000000000000000000000;"EQUIPAMENTOS DE PROTECAO INDIVIDUAL - EPIs PARA OS SERVIDORES DO SETOR DE VIGILANCIA AMBIENTAL CONF 555 EM ANEXO.  PROCESSO No 99/19 DISPENSA 39/19";N;0;"                    ";0;S;25011559;890;X
0201900003644;00000000000000005288;15;7;2019;17.294,00;000000000000000000000000000000;"MATERIAIS ODONTOLOGICOS PARA MANUTENCAO DOS ATENDIMENTOS AOS PACIENTES JUNTO AS UNIDADES BASICAS DE SAUDE CONF RD 586 EM ANEXO.  PROCESSO No 36/19 EDITAL No 20/19 PREGAO No 19/19 SRP No 11/19";N;0;"                    ";0;S;26587;"1  ";X
0201900002040;00000000000000005289;15;7;2019;2.566,50;000000000000000000000000000000;"SERVICOS DE SOLDA MIG NOS MAQUINARIOS E EQUIPAMENTOS DA SECR. DE SERVICOS URBANOS E TRANSITO - LIMPEZA URBANA CONF RD 338 EM ANEXO.";N;0;"                    ";0;S;10;"1  ";X
0201900002536;00000000000000005290;15;7;2019;8.500,00;000000000000000000000000000000;"MAO DE OBRA PARA CONSERTO DO PALCO DO GINASIO DA E.M.E.F. PRESIDENTE GETULIO VARGAS CONF RD 101 EM ANEXO NE 2535.";N;0;"                    ";0;S;19;"1  ";X
0201900002535;00000000000000005291;15;7;2019;3.648,00;000000000000000000000000000000;"MATERIALPARA CONSERTO DO PALCO DO GINASIO DA E.M.E.F. PRESIDENTE GETULIO VARGAS CONF RD 101 EM ANEXO.  NE 2535 = R$   729,60  NE 2536 = R$ 1.700,00";N;0;"                    ";0;S;175;"1  ";X
0201900003169;00000000000000005292;15;7;2019;2.750,00;000000000000000000000000000000;"SONORIZACAO PARA SEMINARIO DE EDUCACAO FISCAL E NOTA FISCAL GAUCHA CONF RD 152 EM ANEXO NE 3168.";N;0;"                    ";0;S;23;"1  ";X
0201900003168;00000000000000005293;15;7;2019;2.750,00;000000000000000000000000000000;"SONORIZACAO PARA ATIVIDADE ARTISTICO CULTURAL NAS ESCOLAS DA REDE MUNICIPAL DE ENSINO CONF RD 152 EM ANEXO.  NE 3168 = R$ 550,00  NE 3169 = R$ 550,00";N;0;"                    ";0;S;23;"1  ";X
0201900002319;00000000000000005294;15;7;2019;18.719,50;000000000000000000000000000000;"PEDRA BASALTO PARA PAVIMENTACAO DA AREA INDUSTRIAL CONF RD 352 EM ANEXO.  PROCESSO 024/19 EDITAL 013/19 PREGAO 013/19 SRP 008/19";N;0;"                    ";0;S;3273;"1  ";X
0201900003186;00000000000000005295;15;7;2019;2.712,50;000000000000000000000000000000;"SERVICOS MECANICOS PARA MANUTENCAO DA FROTA DO TRANSPORTE ESCOLAR CONF RD 519 EM ANEXO.   PROCESSO 62/19 EDITAL 33/19 PREGAO 31/19 SRP 21/19";N;0;"                    ";0;S;9;"1  ";X
0201900003736;00000000000000005296;15;7;2019;1.309,00;000000000000000000000000000000;"PECAS PARA CONSERTO DO CAMINHAO No 60 CONF RD 139 EM ANEXO.";N;0;"                    ";0;S;8913;"2  ";X
0201900002532;00000000000000005297;15;7;2019;3.100,00;000000000000000000000000000000;"SERVICOS MECANICOS PARA MANUTENCAO DA FROTA DO TRANSPORTE ESCOLAR CONF RD 403 EM ANEXO.  PROCESSO 62/19 EDITAL 33/19 PREGAO 31/19 SRP 21/19";N;0;"                    ";0;S;8;"1  ";X
0201900003186;00000000000000005298;15;7;2019;7.362,50;000000000000000000000000000000;"SERVICOS MECANICOS PARA MANUTENCAO DA FROTA DO TRANSPORTE ESCOLAR CONF RD 519 EM ANEXO.   PROCESSO 62/19 EDITAL 33/19 PREGAO 31/19 SRP 21/19";N;0;"                    ";0;S;8;"1  ";X
0201900003743;00000000000000005299;15;7;2019;1.750,00;000000000000000000000000000000;"CONSERTO DA PLACA INTERFACE DA MAQUINA DE LAVAR ROUPAS DA SECRETARIA DE ASSISTENCIA SOCIAL. CONF RD 29 EM ANEXO.";N;0;"                    ";0;S;72;"1  ";X
0201900003540;00000000000000005300;15;7;2019;1.500,00;000000000000000000000000000000;"RESSARCIMENTO DE CONSULTA/EXAME MEDICO CONF LEI 2613/15 DE ACORDO COM O DECRETO 104/15 CONF RD 287 EM ANEXO.";N;0;"                    ";0;S;385;"1  ";X
0201900003718;00000000000000005301;15;7;2019;5.250,00;000000000000000000000000000000;"03 TAXA DE INSCRICAO E MATRICULA NO CURSO DE REIKI NIVEL I PARA AS SERVIDORAS TANIA MOUSQUER BERNARDI, JULIANA WITCZAK E LETICIA BONFANTI. CONF RD 301 E JUSTIFICATIVA EM ANEXO.";N;0;"                    ";0;S;25042619;890;X
0201900003712;00000000000000005302;15;7;2019;277.830,00;000000000000000000000000000000;"AQUISICAO DE UM VEICULO ZERO QUILOMETRO PARA A SECRETARIA DE SAUDE. CONF RD 618 E CONTRATO No 62 EM ANEXO.  PROCESSO No 95/2019  EDITAL No 51/2019 PREGAO No 48/2019  PATRIM. No";S;62;"69                  ";2019;S;67757;"1  ";C
0201900003713;00000000000000005303;15;7;2019;163.170,00;000000000000000000000000000000;"AQUISICAO DE UM VEICULO ZERO QUILOMETRO PARA A SECRETARIA DE SAUDE. CONF RD 619 E CONTRATO No 62 EM ANEXO NE 3712.  PROCESSO No 95/2019  EDITAL No 51/2019 PREGAO No 48/2019  PATRIM. No";S;62;"69                  ";2019;S;67757;"1  ";C
