orgao;uniorcam;funcao;subfuncao;programa;projativ;ndo;ndo_f;rv;contrapartida;nr_empenho;dia;mes;ano;valor;credor;cp;reg_preco;nr_licitacao;ano_licitacao;historico;forma_contrat;base_legal;desp_func;licit_compart;cnpj_gerenciador;ano_empenho
2;203;4;122;2;2007;339014140000000;"33 90 14 14 00 00 00";1;0;0201900002890;23;5;2019;2.786,50;4526;0;N;0;0;"02  DIARIAS A BAGE NO DIA 30 E 31.05.19 PARA A CONSELHEIRA DO MEIO AMBIENTE PARTICIPAR  DO  ENCONTRO ESTADUAL DOS CONSELHOS MUNICIPAIS DO MEIO AMBIENTE E REUNIAO ESTADUAL DA ANAMMA CONF SD 477 EM ANEXO.";NSA;0;I;X;00000000000000;2019
2;203;4;122;2;2007;339014140000000;"33 90 14 14 00 00 00";1;0;0201900002891;23;5;2019;2.786,50;7221;0;N;0;0;"02  DIARIAS A BAGE NO DIA 30 E 31.05.19 PARA A CONSELHEIRA DO MEIO AMBIENTE PARTICIPAR  DO  ENCONTRO ESTADUAL DOS CONSELHOS MUNICIPAIS DO MEIO AMBIENTE E REUNIAO ESTADUAL DA ANAMMA CONF SD 478 EM ANEXO.";NSA;0;I;X;00000000000000;2019
2;203;4;122;2;2007;339014140000000;"33 90 14 14 00 00 00";1;0;0201900002892;23;5;2019;2.786,50;7133;0;N;0;0;"02  DIARIAS  A  BAGE  NO  DIA  30  E 31.05.19 LEVAR AS CONSELHEIRAS DO MEIO AMBIENTE  PARTICIPAR  DO ENCONTRO ESTADUAL DOS CONSELHOS MUNICIPAIS DO MEIO AMBIENTE E REUNIAO ESTADUAL DA ANAMMA CONF SD 479 EM ANEXO.";NSA;0;I;X;00000000000000;2019
8;801;10;122;5;2049;339040990100000;"33 90 40 99 01 00 00";4504;0;0201900002893;23;5;2019;14.750,00;167;0;N;47;2018;"IMPLANTACAO  DO  SISTEMA  SALUTAR  CONF  CONTRATO No 111/18 E TERMO ADITIVO 001/19 EM ANEXO. PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18";PRP;1;X;X;00000000000000;2019
8;801;10;122;5;2049;339040060000000;"33 90 40 06 00 00 00";4504;0;0201900002894;23;5;2019;4.750,00;167;0;N;47;2018;"LOCACAO  DE  SISTEMA  DE  INFORMATICA  PARA  O ANO DE 2019. SISTEMA SISTEMA SALUTAR  CONF  CONTRATO  No  111/2018 E TERMO ADITIVO No 001/19 EM ANEXO NE 2893. PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18 VALOR MENSAL = R$ 590,00 1,5% NA LIQUIDACAO";PRP;1;X;X;00000000000000;2019
8;801;10;301;6;2059;339040060000000;"33 90 40 06 00 00 00";40;0;0201900002895;23;5;2019;9.425,00;167;0;N;47;2018;"LOCACAO  DE  SISTEMA  DE  INFORMATICA  PARA  O ANO DE 2019. SISTEMA SISTEMA SALUTAR  CONF  CONTRATO  No  111/2018 E TERMO ADITIVO No 001/19 EM ANEXO NE 2893. PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18 VALOR MENSAL = R$ 590,00 1,5% NA LIQUIDACAO";PRP;0;X;X;00000000000000;2019
8;801;10;305;7;2073;339040060000000;"33 90 40 06 00 00 00";40;0;0201900002896;23;5;2019;9.425,00;167;0;N;47;2018;"LOCACAO  DE  SISTEMA  DE  INFORMATICA  PARA  O ANO DE 2019. SISTEMA SISTEMA SALUTAR  CONF  CONTRATO  No  111/2018 E TERMO ADITIVO No 001/19 EM ANEXO NE 2893. PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18 VALOR MENSAL = R$ 590,00 1,5% NA LIQUIDACAO";PRP;1;X;X;00000000000000;2019
6;603;26;782;17;2111;339039190000000;"33 90 39 19 00 00 00";1;0;0201900002897;23;5;2019;3.207,00;5349;0;N;0;0;"INTERVENCAO  TECNICA,  SELAGEM  E  ENSAIO  PARA  CONSERTO DO DIFERENCIAL DO CAMINHAO No 60 E 61 CONF RD 091 EM ANEXO.";DPV;1;X;X;00000000000000;2019
6;603;26;782;17;2111;339039190000000;"33 90 39 19 00 00 00";1;0;0201900002898;23;5;2019;99.485,00;5965;0;S;30;2019;"CONSERTO,  MONTAGEM E BALANCEAMENTO DE PNEUS DAS MAQUINAS E EQUIPAMENTOS DA SECR. DE OBRAS CONF RD 434 EM ANEXO. PROCESSO 60/19 EDITAL 32/19 PREGAO 30/19 SRP 20/19";PRP;1;X;X;00000000000000;2019
6;603;26;782;17;2111;339039190000000;"33 90 39 19 00 00 00";1;0;0201900002898;6;8;2019;10.000,00;5965;0;S;30;2019;"por nao ter necessidade no presente";PRP;1;X;X;00000000000000;2019
6;603;26;782;17;2111;339030990100000;"33 90 30 99 01 00 00";1;0;0201900002899;23;5;2019;15.750,00;5965;0;S;30;2019;"TIP  TOP  PARA  CONSERTO  DE  PNEUS DAS MAQUINAS E EQUIPAMENTOS DA SECR. DE OBRAS CONF RD 458 EM ANEXO. PROCESSO 60/19 EDITAL 32/19 PREGAO 30/19 SRP 20/19";PRP;1;X;X;00000000000000;2019
8;801;10;302;8;2064;339039509900000;"33 90 39 50 99 00 00";40;0;0201900002900;23;5;2019;11.000,00;6671;0;N;1;2018;"CONSULTA  PSIQUIATRA  A PACIENTES ENCAMINHADOS PELO SISTEMA BASICO DE SAUDE DO MUNICIPIO CONF RD 235 EM ANEXO. PROCESSO 001/18 EDITAL 001/18 TERM. DE CRED. 001/18";DPV;1;X;X;00000000000000;2019
8;801;10;302;8;2065;339039500300000;"33 90 39 50 03 00 00";40;0;0201900002901;23;5;2019;55.000,00;5433;0;N;63;2018;"SERVICOS  MEDICOS PARA ATENDIMENTO JUNTO A UNIDADE BASICA DE SAUDE 3o TURNO ATENDIMENTO     AMPLIADO DE ESF NOTURNO CONF CONTRATO No 107/18 E RD 234 EM ANEXO. PROCESSO 136/18 EDITAL 72/18 PREGAO 63/18";PRP;1;X;X;00000000000000;2019
8;801;10;301;6;2061;339039500300000;"33 90 39 50 03 00 00";40;0;0201900002902;23;5;2019;20.000,00;5433;0;N;63;2018;"SERVICOS  MEDICOS  PARA  ATENDIMENTO  JUNTO  A  UNIDADE  BASICA  DE SAUDE - ESF/NASF    CONF   CONTRATO  No  107/18  E  RD  234  EM  ANEXO  NE  2901. PROCESSO 136/18 EDITAL 72/18 PREGAO 63/18";PRP;1;X;X;00000000000000;2019
8;801;10;303;8;2069;339093080000000;"33 90 93 08 00 00 00";40;0;0201900002903;23;5;2019;2.250,00;7222;0;N;0;0;"RESSARCIMENTO  DE  CONSULTA/EXAME  MEDICO  CONF LEI 2613/15 DE ACORDO COM O DECRETO 104/15 CONF RD 236 EM ANEXO.";DPV;6;X;X;00000000000000;2019
8;801;10;302;8;2064;339093080000000;"33 90 93 08 00 00 00";40;0;0201900002904;23;5;2019;1.250,00;5299;0;N;0;0;"RESSARCIMENTO  DE  CONSULTA/EXAME  MEDICO  CONF LEI 2613/15 DE ACORDO COM O DECRETO 104/15 CONF RD 237 EM ANEXO.";DPV;6;X;X;00000000000000;2019
8;801;10;122;5;2049;339039480000000;"33 90 39 48 00 00 00";40;0;0201900002905;23;5;2019;3.600,00;7223;0;N;0;0;"24  INGRESSOS  PARA  OS SERVIDORES DA SECR. DE SAUDE PARTICIPAR DE PALESTRA ""DESAFIOS  DE UM MUNDO EM CONSTANTE EVOLUCAO"" MINISTRADA POR THIAGO RODRIGO NO DIA 09.07.19 EM TRES DE MAIO CONF RD 232 EM ANEXO";DPV;1;X;X;00000000000000;2019
2;203;4;124;1;2008;339014140000000;"33 90 14 14 00 00 00";1;0;0201900002906;23;5;2019;2.786,50;6821;0;N;0;0;"02  DIARIAS  A PORTO ALEGRE NO DIA 27 E 28.05.19 PARA O SERVIDOR PARTICIPAR DO  TREINAMENTO  SOBRE TOMADA DE CONTAS ESPECIAL - TCE/RS, JUNTO A DPM CONF SD 472 EM ANEXO.";NSA;0;I;X;00000000000000;2019
2;203;4;124;1;2008;339014140000000;"33 90 14 14 00 00 00";1;0;0201900002907;23;5;2019;2.786,50;347;0;N;0;0;"02  DIARIAS A PORTO ALEGRE NO DIA 27 E 28.05.19 PARA A SERVIDORA PARTICIPAR DO  TREINAMENTO  SOBRE TOMADA DE CONTAS ESPECIAL - TCE/RS, JUNTO A DPM CONF SD 471 EM ANEXO.";NSA;0;I;X;00000000000000;2019
2;203;4;124;1;2008;339039480000000;"33 90 39 48 00 00 00";1;0;0201900002908;23;5;2019;5.260,00;5044;0;N;0;0;"02  TAXA  DE  INSCRICAO  PARA  O SERVIDOR JEAN LENON CORO MONTEIRO E FLAVIA BONFIN  DE  LIMA,  PARTICIPAR  DO  CURSO SOBRE TOMADA DE CONTAS ESPECIAL NO TCE/RS, NOS DIAS 27 E 28.05.19 EM PORTO ALEGRE - RS CONF RD 10/19 EM ANEXO.";DPV;1;X;X;00000000000000;2019
8;801;10;302;8;2064;339039500100000;"33 90 39 50 01 00 00";40;0;0201900002909;23;5;2019;11.250,00;47;0;N;1;2018;"CONSULTAS  ELETIVAS  A  PACIENTES ENCAMINHADOS PELO SISTEMA BASICO DE SAUDE DO MUNICIPIO CONF RD 238 EM ANEXO. PROCESSO  001/18  EDITAL  001/18  TERM. DE CRED. 001/18 CONTRATO No 02/2018";DPV;1;X;X;00000000000000;2019
4;401;4;123;1;2015;339030960000000;"33 90 30 96 00 00 00";1;0;0201900002910;23;5;2019;5.000,00;7133;0;N;584;2019;"ADIANTAMENTO  DE  NUMERARIO  PARA  DESPESAS  DE VIAGENS EM NOME DO SERVIDOR CELSO    SIDINEI     SCHULTZ  FONSECA  CONCEDIDO  NO  PROTOCOLO  N.  584/19";DPV;6;X;X;00000000000000;2019
10;1003;23;691;4;2102;339031990000000;"33 90 31 99 00 00 00";1;0;0201900002911;23;5;2019;1.500,00;7224;0;N;0;0;"PREMIACAO  REF.  AO  PROGRAMA  NOTA  FISCAL  GAUCHA/RS  DE ACORDO COM A LEI MUNICIPAL 2668/16 E DECRETO 36/17. SORTEIO 25.04.19 No BILHETE No 1.116";NSA;6;X;X;00000000000000;2019
10;1003;23;691;4;2102;339031990000000;"33 90 31 99 00 00 00";1;0;0201900002912;23;5;2019;1.250,00;4940;0;N;0;0;"PREMIACAO  REF.  AO  PROGRAMA  NOTA  FISCAL  GAUCHA/RS  DE ACORDO COM A LEI MUNICIPAL 2668/16 E DECRETO 36/17. SORTEIO 25.04.19 No BILHETE No 1.520";NSA;6;X;X;00000000000000;2019
10;1003;23;691;4;2102;339031990000000;"33 90 31 99 00 00 00";1;0;0201900002913;23;5;2019;750,00;6356;0;N;0;0;"PREMIACAO  REF.  AO  PROGRAMA  NOTA  FISCAL  GAUCHA/RS  DE ACORDO COM A LEI MUNICIPAL 2668/16 E DECRETO 36/17. SORTEIO 25.04.19 No BILHETE No 2.480";NSA;6;X;X;00000000000000;2019
10;1003;23;691;4;2102;339031990000000;"33 90 31 99 00 00 00";1;0;0201900002914;23;5;2019;500,00;5657;0;N;0;0;"PREMIACAO  REF.  AO  PROGRAMA  NOTA  FISCAL  GAUCHA/RS  DE ACORDO COM A LEI MUNICIPAL 2668/16 E DECRETO 36/17. SORTEIO 25.04.19 No BILHETE No 615";NSA;6;X;X;00000000000000;2019
9;902;8;244;11;2085;339030240000000;"33 90 30 24 00 00 00";1;0;0201900002915;23;5;2019;20.740,00;4313;0;N;38;2019;"PORTAO  E  GRADES  PARA  O  PREDIO DO CRAS/ASSISTENCIA SOCIAL CONF RD 449 E CONTRATO No 42/19 EM ANEXO. PROCESSO No 73/19 EDITAL No 41/19 PREGAO 38/19";PRP;1;X;X;00000000000000;2019
12;1201;9;122;1;2107;339035010000000;"33 90 35 01 00 00 00";50;0;0201901002916;23;5;2019;19.500,00;6989;0;N;32;2019;"SERVICOS  DE ASSESSORIA E GERENCIAMENTO DA CARTEIRA DE INVESTIMENTOS PARA O FUNDO  DA  PREVIDENCIA  SOCIAL CONF RD 445 E CONTRATO No 041/19 EM ANEXO. PROCESSO No 81/19 DISPENSA 32/19 VALOR MENSAL R$ 650,00";DPV;1;X;X;00000000000000;2019
8;801;10;301;6;1312;339030240000000;"33 90 30 24 00 00 00";40;0;0201900002917;24;5;2019;34.188,50;6855;0;N;2;2019;"REFORMA  PREDIAL DA UNIDADE BASICA DE SAUDE DE ESQUINA ARAUJO CONF RD 450 E CONTRATO No 045/19 EM ANEXO. PROCESSO 66/19 EDITAL 36/19 TP 02/19";TMP;1;X;N;00000000000000;2019
8;801;10;301;6;1312;339039160000000;"33 90 39 16 00 00 00";40;0;0201900002918;24;5;2019;38.553,00;6855;0;N;2;2019;"REFORMA  PREDIAL DA UNIDADE BASICA DE SAUDE DE ESQUINA ARAUJO CONF RD 451 E CONTRATO No 045/19 EM ANEXO NE 2917. PROCESSO 66/19 EDITAL 36/19 TP 02/19";TMP;1;X;N;00000000000000;2019
8;801;10;302;8;2065;339030240000000;"33 90 30 24 00 00 00";40;0;0201900002919;24;5;2019;153.843,00;6855;0;N;2;2019;"ADEQUACAO   DE  PARTE  DO  PREDIO  DO  PRONTO  ATENDIMENTO  DE  URGENCIA  E EMERGENCIA  CONF  RD  452  E  CONTRATO  No  045/2019  EM  ANEXO  NE 2917. PROCESSO 66/19 EDITAL 36/19 TP 02/19";TMP;1;X;N;00000000000000;2019
8;801;10;785;8;1304;339030240000000;"33 90 30 24 00 00 00";40;0;0201900002920;24;5;2019;46.821,50;6855;0;N;2;2019;"ADEQUACAO   DE  PARTE  DO  PREDIO  DO  PRONTO  ATENDIMENTO  DE  URGENCIA  E EMERGENCIA  CONF  RD  453  E  CONTRATO  No  045/2019  EM  ANEXO  NE 2917. PROCESSO 66/19 EDITAL 36/19 TP 02/19";TMP;1;X;N;00000000000000;2019
8;801;10;785;8;1304;339039160000000;"33 90 39 16 00 00 00";40;0;0201900002921;24;5;2019;26.755,00;6855;0;N;2;2019;"ADEQUACAO   DE  PARTE  DO  PREDIO  DO  PRONTO  ATENDIMENTO  DE  URGENCIA  E EMERGENCIA  CONF  RD  454  E  CONTRATO  No  045/2019  EM  ANEXO  NE 2917. PROCESSO 66/19 EDITAL 36/19 TP 02/19";TMP;1;X;N;00000000000000;2019
8;801;10;785;8;1305;339030240000000;"33 90 30 24 00 00 00";40;0;0201900002922;24;5;2019;46.821,50;6855;0;N;2;2019;"ADEQUACAO   DE  PARTE  DO  PREDIO  DO  PRONTO  ATENDIMENTO  DE  URGENCIA  E EMERGENCIA  CONF  RD  455  E  CONTRATO  No  045/2019  EM  ANEXO  NE 2917. PROCESSO 66/19 EDITAL 36/19 TP 02/19";TMP;1;X;N;00000000000000;2019
8;801;10;785;8;1305;339039160000000;"33 90 39 16 00 00 00";40;0;0201900002923;24;5;2019;26.755,00;6855;0;N;2;2019;"ADEQUACAO   DE  PARTE  DO  PREDIO  DO  PRONTO  ATENDIMENTO  DE  URGENCIA  E EMERGENCIA  CONF  RD  456  E  CONTRATO  No  045/2019  EM  ANEXO  NE 2917. PROCESSO 66/19 EDITAL 36/19 TP 02/19";TMP;1;X;N;00000000000000;2019
8;801;10;302;8;2065;339039160000000;"33 90 39 16 00 00 00";40;0;0201900002924;24;5;2019;33.444,00;6855;0;N;2;2019;"ADEQUACAO   DE  PARTE  DO  PREDIO  DO  PRONTO  ATENDIMENTO  DE  URGENCIA  E EMERGENCIA  CONF  RD  457  E  CONTRATO  No  045/2019  EM  ANEXO  NE 2917. PROCESSO 66/19 EDITAL 36/19 TP 02/19";TMP;1;X;N;00000000000000;2019
5;502;12;361;2;2018;339039630000000;"33 90 39 63 00 00 00";20;0;0201900002925;24;5;2019;900,00;5394;0;N;0;0;"ENCADERNACAO DE DOCUMENTOS PARA ADEQUADO ARQUIVAMENTO CONF RD 135 EM ANEXO.";DPV;1;X;X;00000000000000;2019
6;603;26;782;17;2036;339030540000000;"33 90 30 54 00 00 00";1;0;0201900002926;24;5;2019;2.275,00;4313;0;N;0;0;"MATERIAL    PARA   MANUTENCAO  DAS  PONTES  E  PONTILHOES  DAS  LOCALIDADES INTERIORANAS DO MUNICIPIO CONF RD 104 EM ANEXO.";DPV;1;X;X;00000000000000;2019
6;601;26;122;1;2032;339039200000000;"33 90 39 20 00 00 00";1;0;0201900002927;24;5;2019;3.365,00;1489;0;N;0;0;"CONSERTO  DO  RELOGIO  PONTO  DA  SECR.  DE  OBRAS  CONF  RD  105 EM ANEXO.";DPV;1;X;X;00000000000000;2019
5;502;12;361;2;2018;339030160000000;"33 90 30 16 00 00 00";20;0;0201900002928;24;5;2019;2.472,50;5394;0;N;0;0;"MATERIAL  DE  EXPEDIENTE PARA MANUTENCAO DAS ATIVIDADES NAS ESCOLAS DA REDE MUNICIPAL DE ENSINO CONF RD 134 EM ANEXO.";DPV;1;X;X;00000000000000;2019
5;502;12;365;2;2023;339039200000000;"33 90 39 20 00 00 00";20;0;0201900002929;24;5;2019;3.365,00;1489;0;N;0;0;"CONSERTO DO RELOGIO PONTO DA E.M.E.I.LAR DA CRIANCA CONF RD 137 EM ANEXO.";DPV;1;X;X;00000000000000;2019
8;801;10;785;8;2074;339033960000000;"33 90 33 96 00 00 00";40;0;0201900002930;24;5;2019;17.000,00;150;0;N;588;2019;"ADIANTAMENTO  DE  NUMERARIO  PARA  DESPESAS  DE VIAGENS DA SAUDE EM NOME DO SERVIDOR              JAIR CESAR SOUZA CONCEDIDO NO PROTOCOLO N.  588/2019.";DPV;6;X;X;00000000000000;2019
6;603;26;782;17;2111;339030990100000;"33 90 30 99 01 00 00";1;0;0201900002931;27;5;2019;49.346,00;5375;0;S;34;2019;"MATERIAIS  PARA MANUTENCAO DA PARTE ELETRICA DAS MAQUINAS E EQUIPAMENTOS DA SECR. DE OBRAS CONF RD 460 EM ANEXO. PROCESS O No 68/19 EDITAL No 37/19 PREGAO No 34/19 SRP 24/19";PRP;1;X;X;00000000000000;2019
6;603;26;782;17;2111;339039170000000;"33 90 39 17 00 00 00";1;0;0201900002932;27;5;2019;44.947,50;5375;0;S;34;2019;"MAO  DE OBRA PARA CONSERTO DA PARTE ELETRICA DAS MAQUINAS E EQUIPAMENTOS DA SECR. DE OBRAS CONF RD 461 EM ANEXO. PROCESS O No 68/19 EDITAL No 37/19 PREGAO No 34/19 SRP 24/19";PRP;1;X;X;00000000000000;2019
6;603;26;782;17;2111;339030990100000;"33 90 30 99 01 00 00";1;0;0201900002933;27;5;2019;27.500,00;7210;0;S;28;2019;"PNEUS  PARA SUBSTITUICAO NAS MAQUINAS E EQUIPAMENTOS DA SECR. DE OBRAS CONF RD 462 EM ANEXO. PROCESSO No 58/19 EDITAL 30/19 PREGAO 28/219 SRP 18/19";PRP;1;X;X;00000000000000;2019
6;603;26;782;17;2111;339030990100000;"33 90 30 99 01 00 00";1;0;0201900002934;27;5;2019;10.850,00;7208;0;S;28;2019;"CAMARAS  DE  AR  PARA  SUBSTITUICAO NAS MAQUINAS E EQUIPAMENTOS DA SECR. DE OBRAS CONF RD 463 EM ANEXO. PROCESSO No 58/19 EDITAL 30/19 PREGAO 28/219 SRP 18/19";PRP;1;X;X;00000000000000;2019
6;603;26;782;17;2111;339030990100000;"33 90 30 99 01 00 00";1;0;0201900002935;27;5;2019;27.452,50;7086;0;S;37;2019;"FILTROS  DE AR E LUBRIFICANTE PARA SUBSTITUICAO NAS MAQUINAS E EQUIPAMENTOS DA SECR. DE OBRAS CONF RD 459 EM ANEXO. PROCESSO No 71/19 EDITAL No 40/19 PREGAO No 37/19 SRP 25/19";PRP;1;X;X;00000000000000;2019
5;501;4;122;1;2016;339014140000000;"33 90 14 14 00 00 00";1;0;0201900002936;27;5;2019;243,50;6304;0;N;0;0;"1/4  DE DIARIA A SANTA ROSA NO DIA 05.06.19 PARA PARTICIPAR DE SEMINARIO DE PLANEJAMENTO E MONITORAMENTO DA PROMOTORIA DE JUSTICA REGIONAL DE EDUCACAO, COM AS REDES MUNICIPAIS E ESTADUAL DE ENSINO, NO AUDITORIO DA UNIJUI CONF SD 482 EM ANEXO.";NSA;0;I;X;00000000000000;2019
5;501;4;122;1;2016;339014140000000;"33 90 14 14 00 00 00";1;0;0201900002937;27;5;2019;209,00;3922;0;N;0;0;"1/4  DE DIARIA A SANTA ROSA NO DIA 05.06.19 PARA PARTICIPAR DE SEMINARIO DE PLANEJAMENTO E MONITORAMENTO DA PROMOTORIA DE JUSTICA REGIONAL DE EDUCACAO, COM AS REDES MUNICIPAIS E ESTADUAL DE ENSINO, NO AUDITORIO DA UNIJUI CONF SD 483 EM ANEXO.";NSA;0;I;X;00000000000000;2019
5;501;4;122;1;2016;339014140000000;"33 90 14 14 00 00 00";1;0;0201900002937;5;6;2019;209,00;3922;0;N;0;0;"DEVOLUCAO DEVIDO NAO TER PARTICIPADO DO SEMINARIO.";NSA;0;I;X;00000000000000;2019
9;901;8;122;11;2075;339039730000000;"33 90 39 73 00 00 00";1;0;0201900002938;27;5;2019;1.033,50;77;0;N;0;0;"PASSAGENS  A  PORTO  ALEGRE  PARA O SECRETARIO CARLOS SPENGLER PARA CUMPRIR AGENDA  JUNTO  A DAS E ASSESSORIA CAD UNICO NO DIA 29 E 30.05.19 CONF RD 25 EM ANEXO. 01 T. MAIO A PORTO ALEGRE X R$ 206,75";DPV;1;X;X;00000000000000;2019
9;901;8;122;11;2075;339014140000000;"33 90 14 14 00 00 00";1;0;0201900002939;27;5;2019;3.151,00;3567;0;N;0;0;"02  DIARIAS A PORTO ALEGRE NO DIA 29 E 30.05.19 PARA CUMPRIR AGENDA JUNTO A SECRETARIA    ESTADUAL  DE  ASSISTENCIA SOCIAL, DEPARTAMENTO DE ASSISTENCIA SOCIAL  (DAS)  E  ASSESSORIA CAD UNICO CONF SD 486 E PEDIDO No 19 EM ANEXO.";NSA;0;I;X;00000000000000;2019
3;301;4;131;1;2012;339039900000000;"33 90 39 90 00 00 00";1;0;0201900002940;27;5;2019;300,00;221;0;N;0;0;"PUBLICACAO  NO  DIARIO  OFICIAL DO TERMO ADITIVO DE PRORROGACAO DE VIGENCIA REF.  AO    CONTRATO  DE  REPASSE No 1015.574-90/2014-MCIDADES PLANEJAMENTO URBANO CONF PEDIDO EM ANEXO.";DPV;1;X;X;00000000000000;2019
5;501;4;122;1;2016;339093050000000;"33 90 93 05 00 00 00";1;0;0201900002941;28;5;2019;650,00;5512;0;N;0;0;"RESSARCIMENTO  DE  COMBUSTIVEL PARA DESLOCAMENTO A CANOAS NOS DIAS 22 E 23. 05.19  PARA LEVAR OS SERVIDORES NERI QUINTAISKI, ELI BAIOTTO E A SECRETARIA ZENAIDE HEISSCH REALIZAREM CURSO. CONF RD 133 EM ANEXO.";NSA;0;I;X;00000000000000;2019
5;502;12;361;2;2019;319013010100000;"31 90 13 01 01 00 00";20;0;0201900002942;28;5;2019;776,50;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE MAIO/2019 183 - 01 - PROF. FUNDEB - R$ 155,31 489 - 03 - SECR. SAUDE PPI - R$ 641,23 417 - 07 - AG. DE SAUDE ESF 01 - R$ 1.328,89 430 - 01 - SAUDE PSF 01 - R$ 85,00 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.532,01";NSA;0;F;X;00000000000000;2019
8;801;10;305;7;2073;319013010100000;"31 90 13 01 01 00 00";40;0;0201900002943;28;5;2019;3.206,00;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE MAIO/2019 183 - 01 - PROF. FUNDEB - R$ 155,31 489 - 03 - SECR. SAUDE PPI - R$ 641,23 417 - 07 - AG. DE SAUDE ESF 01 - R$ 1.328,89 430 - 01 - SAUDE PSF 01 - R$ 85,00 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.532,01";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319013010100000;"31 90 13 01 01 00 00";40;0;0201900002944;28;5;2019;6.644,00;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE MAIO/2019 183 - 01 - PROF. FUNDEB - R$ 155,31 489 - 03 - SECR. SAUDE PPI - R$ 641,23 417 - 07 - AG. DE SAUDE ESF 01 - R$ 1.328,89 430 - 01 - SAUDE PSF 01 - R$ 85,00 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.532,01";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2059;319013010100000;"31 90 13 01 01 00 00";40;0;0201900002945;28;5;2019;425,00;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE MAIO/2019 183 - 01 - PROF. FUNDEB - R$ 155,31 489 - 03 - SECR. SAUDE PPI - R$ 641,23 417 - 07 - AG. DE SAUDE ESF 01 - R$ 1.328,89 430 - 01 - SAUDE PSF 01 - R$ 85,00 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.532,01";NSA;0;F;X;00000000000000;2019
8;801;10;301;6;2058;319013010100000;"31 90 13 01 01 00 00";40;0;0201900002946;28;5;2019;7.660,00;249;0;N;0;0;"CONTRIBUICAO AO FGTS REF. REMUNERACAO DE MAIO/2019 183 - 01 - PROF. FUNDEB - R$ 155,31 489 - 03 - SECR. SAUDE PPI - R$ 641,23 417 - 07 - AG. DE SAUDE ESF 01 - R$ 1.328,89 430 - 01 - SAUDE PSF 01 - R$ 85,00 417-  08 - AG. DE SAUDE ESF 02 - R$ 1.532,01";NSA;0;F;X;00000000000000;2019
2;204;8;243;11;2009;319013020300000;"31 90 13 02 03 00 00";1;0;0201900002949;28;5;2019;8.699,00;155;0;N;0;0;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO DE MAIO/2019 CONSELHO TUTELAR";NSA;0;F;X;00000000000000;2019
2;201;4;122;1;2004;319013020300000;"31 90 13 02 03 00 00";1;0;0201900002950;28;5;2019;22.626,00;155;0;N;0;0;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO DE MAIO/2019 GABINETE SUBSIDIOS PREFEITO E VICE";NSA;0;F;X;00000000000000;2019
2;203;4;122;1;2006;319013020100000;"31 90 13 02 01 00 00";1;0;0201900002951;28;5;2019;5.543,50;155;0;N;0;0;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO DE MAIO/2019 GABINETE ASSESSORIA CCS";NSA;0;F;X;00000000000000;2019
3;301;4;122;1;2010;319013020100000;"31 90 13 02 01 00 00";1;0;0201900002952;28;5;2019;5.252,50;155;0;N;0;0;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO DE MAIO/2019 ADMINISTRACAO CCS";NSA;0;F;X;00000000000000;2019
4;401;4;123;1;2015;319013020100000;"31 90 13 02 01 00 00";1;0;0201900002953;28;5;2019;4.113,50;155;0;N;0;0;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO DE MAIO/2019 FAZENDA CCS";NSA;0;F;X;00000000000000;2019
9;901;8;122;11;2075;319013020100000;"31 90 13 02 01 00 00";1;0;0201900002954;28;5;2019;7.810,00;155;0;N;0;0;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO DE MAIO/2019 ASSISTENCIA SOCIAL  CCS";NSA;0;F;X;00000000000000;2019
6;601;26;122;1;2032;319013020100000;"31 90 13 02 01 00 00";1;0;0201900002955;28;5;2019;7.783,00;155;0;N;0;0;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO DE MAIO/2019 OBRAS E VIACAO CCS";NSA;0;F;X;00000000000000;2019
7;701;15;122;1;2038;319013020100000;"31 90 13 02 01 00 00";1;0;0201900002956;28;5;2019;5.633,00;155;0;N;0;0;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO DE MAIO/2019 SERVICOS URBANOS CCS";NSA;0;F;X;00000000000000;2019
